Gene	VIC-019-CL	VIC-025-CL	VIC-017-CL	VIC-041-CL	VIC-034-CL	VIC-020-CL	VIC-026-CL
CECR2	0.025024046470780898	0.4122766109654111	0.0625239700567736	0.042628622952208685	0.04980650144436893	0.3973025728841595	1.2848089641254614
CECR5	12.802009456933426	22.678326622719172	17.712431707464322	13.244371923525312	20.959733082570068	18.620429225252504	35.817915237582994
CECR6	0.08447629492377626	0.4571400133684467	0.4710486743920573	0.1046835054258764	0.2793282909030281	0.5396250677407247	0.4259196057021426
CEL	0.0	0.6459274458309032	0.0	0.4675853625792376	0.1458052113917371	0.6859867555598289	0.07001651944172514
CELA1	0.1613366522567442	0.0	0.09767150768767954	0.07214626372955536	0.0	0.2397736588117557	0.09398161896402668
CELA2A	0.0	0.0	0.0	0.3012188151325608	0.1637440554163253	0.0	0.0
CELA2B	0.0	0.4381705533664865	0.2985860028805045	0.0	0.13507613750091768	0.6725337874636459	0.0
CELA3A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELA3B	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELF1	26.22028571014372	44.50327757868702	26.51005718953037	44.081030559038055	18.797274636392398	59.37925375259099	35.803627551663226
CELF2	13.030128840631747	49.77721517321324	34.58004954431125	91.53091398378643	43.13452335115655	88.99733823021771	28.00779585202073
CELF3	0.0	0.04011353516134098	0.8922966089375541	0.05527660766663083	0.05149976711180855	0.0	0.2079223634490381
CELF4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CELF5	0.0043468111258739145	0.0	0.03266631949132688	0.0	0.0	0.0	0.0404334437080866
CELF6	0.22370881297471626	1.9410609031317425	0.994234067049212	4.408399566609756	2.2877475870255446	3.8399724747033166	1.0873330230384441
CELSR1	20.704262195448862	31.532695876519433	17.743022950903818	10.056841765545883	5.887265764995928	26.664074166666	7.874320276260378
CELSR2	3.460515302322157	6.723681032806757	1.7164370535915587	1.100136860554752	0.26198654342843314	3.058612431675759	1.8976803236218656
CELSR3	2.057559854050764	3.1292451692659715	0.6120538197748477	1.1100779830069485	0.18073589065603216	2.4011556818142035	0.7557887212621722
CEMIP	0.6234321909870286	15.992108484961836	0.33544202369211595	9.106659185429107	0.6676859566150944	8.077836150353338	2.8048595438944357
CEMP1	0.08532869713997092	3.3531396412592853	0.0	0.0	0.0012645012744367998	1.807060954685516	0.0
CEND1	0.02115205397160938	0.2354496481014265	0.16305804342809513	0.26779925374096625	0.0	0.25232328681194954	1.2412822042837075
CENPA	11.0437697717504	3.654200269163837	2.6112114209649206	1.6661858154673448	1.2074400700914207	2.108046104001623	5.5786752194327525
CENPB	42.73829825876457	32.00680302758215	48.83897611695959	30.96333081392569	33.674728020510024	38.57922716610714	36.922141071720816
CENPBD1	5.920442896024162	3.633550996993324	4.643923060931495	6.050441196464816	7.241878298947627	6.657053134047168	8.173283232195796
CENPC	2.0870252836154783	0.4208653836547248	0.4529006625879906	0.7695113958145042	0.26579369779675105	0.9333057325066858	0.5160783222726237
CENPE	2.2462702161038997	4.397367108924235	1.731191672613826	2.9654636737298543	1.2405602646069878	3.0024169070377384	3.4833018609589006
CENPF	11.021056653053963	5.211815588046483	3.678563952902183	8.23893062046351	0.7918896260092476	5.992738770123588	11.58289742094121
CENPH	13.791572939628146	8.126220714359082	8.805098730519498	8.224666051366448	6.257769105813862	9.968056845875434	12.38260712704122
